# id node_number1 node_number2 value
169 14585 14602 29.57
170 14585 14603 79.1
171 14585 14604 13.44
172 14585 14605 18.91
173 14585 14606 19.24
174 14585 14607 43.64
175 14585 14608 51.67
176 14585 14609 3.24
177 14585 14610 3
178 14585 14611 11.43
179 14585 14612 7.3
180 14585 14613 6.28
181 14585 14614 7.05
182 14585 14616 3.19
183 14585 14617 9.27
184 14585 14618 6.9
185 14585 14619 2.67
186 14586 14581 92.6
187 14586 14582 20.08
188 14586 14583 64.14
189 14586 14584 94.52
190 14586 14585 105.14
191 14586 14587 83.38
192 14586 14588 20.64
193 14586 14589 16.06
194 14586 14590 24.41
195 14586 14591 41.81
196 14586 14592 7.85
197 14586 14593 5.46
198 14586 14594 12.49
199 14586 14595 12.3
200 14586 14596 15.74
201 14586 14597 2.52
202 14586 14598 5.59
203 14586 14599 13.54
204 14586 14600 5.5
205 14586 14601 45.93
206 14586 14602 38.28
207 14586 14603 72.54
208 14586 14604 14.23
209 14586 14605 24.86
210 14586 14606 27.53
211 14586 14607 34.99
212 14586 14608 61.1
213 14586 14609 4.23
214 14586 14610 4.22
215 14586 14611 15.91
216 14586 14612 10.23
217 14586 14613 8.45
218 14586 14614 8.13
219 14586 14616 5.16
220 14586 14617 17.03
221 14586 14618 9.98
222 14586 14619 6.42
223 14587 14581 73.2
224 14587 14582 22.8
225 14587 14583 58.11
226 14587 14584 103.84
227 14587 14585 70.75
228 14587 14586 83.72
229 14587 14588 24.94
230 14587 14589 14.95
231 14587 14590 27.14
232 14587 14591 29.44
233 14587 14592 6.82
234 14587 14593 4.7
235 14587 14594 11.43
236 14587 14595 11.11
237 14587 14596 14.34
238 14587 14597 2.02
239 14587 14598 4.65
240 14587 14599 11.18
241 14587 14600 4.71
242 14587 14601 41.94
243 14587 14602 31.38
244 14587 14603 82.09
245 14587 14604 14.02
246 14587 14605 21.49
247 14587 14606 20.83
248 14587 14607 47.5
249 14587 14608 57.48
250 14587 14609 3.44
251 14587 14610 3.33
252 14587 14611 12.89
253 14587 14612 8.44
254 14587 14613 6.92
255 14587 14614 7.68
256 14587 14616 4.31
257 14587 14617 10.85
258 14587 14618 9.33
259 14587 14619 3.81
260 14588 14581 27.61
261 14588 14582 6.28
262 14588 14583 25.13
263 14588 14584 25.68
264 14588 14585 31.12
265 14588 14586 23.41
266 14588 14587 28.02
267 14588 14589 3.41
268 14588 14590 7.02
269 14588 14591 11.87
270 14588 14592 2.24
271 14588 14593 2.17
272 14588 14594 4.94
273 14588 14595 4.59
274 14588 14596 4.11
275 14588 14597 1.03
276 14588 14598 2.07
277 14588 14599 2.71
278 14588 14600 2.24
279 14588 14601 12.93
280 14588 14602 10.93
281 14588 14603 23.41
282 14588 14604 4.59
283 14588 14605 5.9
284 14588 14606 7.88
285 14588 14607 10.89
286 14588 14608 15.6
287 14588 14609 1.55
288 14588 14610 1.59
289 14588 14611 4.56
290 14588 14612 3.69
291 14588 14613 2.58
292 14588 14614 2.25
293 14588 14616 0.99
294 14588 14617 6.42
295 14588 14618 4.19
296 14588 14619 2.57
297 14589 14581 11.64
298 14589 14582 3.42
299 14589 14583 13.53
300 14589 14584 12.87
301 14589 14585 13.42
302 14589 14586 16.59
303 14589 14587 15.46
304 14589 14588 3.11
305 14589 14590 4.24
306 14589 14591 5.64
307 14589 14592 0.91
308 14589 14593 0.82
309 14589 14594 2.31
310 14589 14595 1.77
311 14589 14596 1.94
312 14589 14597 0.54
313 14589 14598 1.03
314 14589 14599 2.23
315 14589 14600 1.14
316 14589 14601 7.49
317 14589 14602 5.32
318 14589 14603 13.15
319 14589 14604 2.27
320 14589 14605 3.83
321 14589 14606 3.87
322 14589 14607 6.48
323 14589 14608 7.74
324 14589 14609 0.75
325 14589 14610 0.73
326 14589 14611 2.27
327 14589 14612 1.49
328 14589 14613 1.05
329 14589 14614 1.01
330 14589 14616 0.88
331 14589 14617 2.72
332 14589 14618 2.48
333 14589 14619 1.16
334 14590 14581 28.6
335 14590 14582 6.59
336 14590 14583 28.24
337 14590 14584 26.4
338 14590 14585 34.61
339 14590 14586 24.8
340 14590 14587 27.42
341 14590 14588 6.27
342 14590 14589 4.17
343 14590 14591 9.54
344 14590 14592 2.21
345 14590 14593 1.92
346 14590 14594 4.56
347 14590 14595 3.62
348 14590 14596 3.55
349 14590 14597 0.88
350 14590 14598 1.89
351 14590 14599 4.43
352 14590 14600 2.03
353 14590 14601 12.76
354 14590 14602 11.84
355 14590 14603 24.19
356 14590 14604 5.72
357 14590 14605 6.76
358 14590 14606 8.2
359 14590 14607 13.44
360 14590 14608 20.91
361 14590 14609 1.26
362 14590 14610 1.25
363 14590 14611 4.76
364 14590 14612 3.29
365 14590 14613 2.55
366 14590 14614 2.57
367 14590 14616 1.54
368 14590 14617 5.18
369 14590 14618 3.16
370 14590 14619 2.07
371 14591 14581 29.77
372 14591 14582 8.85
373 14591 14583 33.63
374 14591 14584 37.49
375 14591 14585 37.36
376 14591 14586 41.86
377 14591 14587 29.35
378 14591 14588 10.55
379 14591 14589 5.43
380 14591 14590 9.41
381 14591 14592 3.13
382 14591 14593 2.14
383 14591 14594 5.51
384 14591 14595 4.35
385 14591 14596 4.08
386 14591 14597 1
387 14591 14598 2.22
388 14591 14599 5.55
389 14591 14600 2.43
390 14591 14601 16.08
391 14591 14602 12.16
392 14591 14603 31.35
393 14591 14604 5.62
394 14591 14605 8.59
395 14591 14606 8.17
396 14591 14607 18.8
397 14591 14608 23.82
398 14591 14609 1.4
399 14591 14610 1.34
400 14591 14611 5.42
401 14591 14612 3.79
402 14591 14613 3.03
403 14591 14614 3.27
404 14591 14616 1.95
405 14591 14617 4.52
406 14591 14618 4.09
407 14591 14619 1.77
408 14592 14581 5.09
409 14592 14582 1.21
410 14592 14583 6.08
411 14592 14584 3.91
412 14592 14585 5.9
413 14592 14586 6.61
414 14592 14587 6.94
415 14592 14588 1.7
416 14592 14589 0.85
417 14592 14590 1.86
418 14592 14591 3.22
419 14592 14593 5.78
420 14592 14594 18.29
421 14592 14595 13.67
422 14592 14596 19.56
423 14592 14597 4.93
424 14592 14598 7.94
425 14592 14599 20.46
426 14592 14600 11.94
427 14592 14601 2.69
428 14592 14602 2.59
429 14592 14603 4.84
430 14592 14604 1.14
431 14592 14605 1.65
432 14592 14606 1.81
433 14592 14607 2.87
434 14592 14608 4.59
435 14592 14609 6.33
436 14592 14610 6.55
437 14592 14611 23.46
438 14592 14612 13.22
439 14592 14613 9.35
440 14592 14614 10.67
441 14592 14616 1.5
442 14592 14617 6.5
443 14592 14618 3.97
444 14592 14619 2.9
445 14593 14581 3.24
446 14593 14582 1.2
447 14593 14583 4.08
448 14593 14584 3.67
449 14593 14585 3.79
450 14593 14586 6.66
451 14593 14587 4.46
452 14593 14588 2.05
453 14593 14589 0.7
454 14593 14590 2.25
455 14593 14591 2.04
456 14593 14592 7.01
457 14593 14594 17.3
458 14593 14595 13.06
459 14593 14596 20.37
460 14593 14597 3.68
461 14593 14598 6.13
462 14593 14599 20.51
463 14593 14600 9.84
464 14593 14601 2.84
465 14593 14602 2.01
466 14593 14603 4.96
467 14593 14604 0.74
468 14593 14605 1.82
469 14593 14606 1.29
470 14593 14607 2.9
471 14593 14608 3.27
472 14593 14609 5.41
473 14593 14610 5.71
474 14593 14611 20.59
475 14593 14612 10.05
476 14593 14613 7.46
477 14593 14614 9.22
478 14593 14616 1.53
479 14593 14617 4.53
480 14593 14618 5.1
481 14593 14619 2.12
482 14594 14581 7.21
483 14594 14582 1.68
484 14594 14583 9.19
485 14594 14584 5.43
486 14594 14585 9.45
487 14594 14586 9.67
488 14594 14587 11.1
489 14594 14588 3.58
490 14594 14589 2.06
491 14594 14590 3.52
492 14594 14591 5.41
493 14594 14592 17.72
494 14594 14593 13.36
495 14594 14595 22.54
496 14594 14596 32.3
497 14594 14597 8.35
498 14594 14598 16.89
499 14594 14599 43.27
500 14594 14600 17.57
501 14594 14601 3.5
502 14594 14602 3.77
503 14594 14603 6.75
504 14594 14604 1.6
505 14594 14605 2.37
506 14594 14606 2.53
507 14594 14607 3.9
508 14594 14608 7.61
509 14594 14609 8.54
510 14594 14610 8.74
511 14594 14611 37.07
512 14594 14612 27.32
513 14594 14613 20.42
514 14594 14614 21.74
515 14594 14616 2.73
516 14594 14617 9.36
517 14594 14618 5.56
518 14594 14619 4.29
519 14595 14581 7.71
520 14595 14582 2.66
521 14595 14583 9.43
522 14595 14584 9.16
523 14595 14585 9.58
524 14595 14586 15.22
525 14595 14587 11.01
526 14595 14588 4.4
527 14595 14589 1.59
528 14595 14590 4.33
529 14595 14591 4.32
530 14595 14592 16.71
531 14595 14593 13.34
532 14595 14594 29.28
533 14595 14596 32.11
534 14595 14597 9.78
535 14595 14598 17.29
536 14595 14599 46.77
537 14595 14600 22.06
538 14595 14601 5.68
539 14595 14602 4.18
540 14595 14603 10.46
541 14595 14604 1.67
542 14595 14605 3.41
543 14595 14606 2.72
544 14595 14607 6.2
545 14595 14608 7.89
546 14595 14609 11.29
547 14595 14610 11.26
548 14595 14611 46.41
549 14595 14612 31.56
550 14595 14613 22.58
551 14595 14614 25.51
552 14595 14616 3.51
553 14595 14617 8.75
554 14595 14618 9.28
555 14595 14619 3.9
556 14596 14581 10.54
557 14596 14582 2.4
558 14596 14583 12.26
559 14596 14584 9.18
560 14596 14585 13.13
561 14596 14586 13.84
562 14596 14587 15.03
563 14596 14588 3.23
564 14596 14589 1.88
565 14596 14590 3.09
566 14596 14591 4.34
567 14596 14592 19.92
568 14596 14593 17.39
569 14596 14594 33.92
570 14596 14595 27.15
571 14596 14597 8.89
572 14596 14598 19.02
573 14596 14599 42.1
574 14596 14600 21.54
575 14596 14601 4.64
576 14596 14602 4.67
577 14596 14603 9
578 14596 14604 2.16
579 14596 14605 2.69
580 14596 14606 3.22
581 14596 14607 5.38
582 14596 14608 9.38
583 14596 14609 11.12
584 14596 14610 11.17
585 14596 14611 41.86
586 14596 14612 31.9
587 14596 14613 25.4
588 14596 14614 26.94
589 14596 14616 2.38
590 14596 14617 10.38
591 14596 14618 6.07
592 14596 14619 4.34
593 14597 14581 1.27
594 14597 14582 0.47
595 14597 14583 1.86
596 14597 14584 1.17
597 14597 14585 1.5
598 14597 14586 3.22
599 14597 14587 2.09
600 14597 14588 1.02
601 14597 14589 0.5
602 14597 14590 1.09
603 14597 14591 1.04
604 14597 14592 6.09
605 14597 14593 3.87
606 14597 14594 10.89
607 14597 14595 10.08
608 14597 14596 10.65
609 14597 14598 3.56
610 14597 14599 8.96
611 14597 14600 5.29
612 14597 14601 1.35
613 14597 14602 0.92
614 14597 14603 2.22
615 14597 14604 0.39
616 14597 14605 0.83
617 14597 14606 0.67
618 14597 14607 1.46
619 14597 14608 1.9
620 14597 14609 2.89
621 14597 14610 3.2
622 14597 14611 11.51
623 14597 14612 7.56
624 14597 14613 6.6
625 14597 14614 6.53
626 14597 14616 0.75
627 14597 14617 2.45
628 14597 14618 2.82
629 14597 14619 1.25
630 14598 14581 3.13
631 14598 14582 0.78
632 14598 14583 4.12
633 14598 14584 2.04
634 14598 14585 3.65
635 14598 14586 4.69
636 14598 14587 4.72
637 14598 14588 1.58
638 14598 14589 0.98
639 14598 14590 1.56
640 14598 14591 2.27
641 14598 14592 7.89
642 14598 14593 5.08
643 14598 14594 17.31
644 14598 14595 14.2
645 14598 14596 18.58
646 14598 14597 2.89
647 14598 14599 13.11
648 14598 14600 7.99
649 14598 14601 2
650 14598 14602 1.86
651 14598 14603 3.38
652 14598 14604 0.83
653 14598 14605 1.26
654 14598 14606 1.35
655 14598 14607 2.05
656 14598 14608 3.88
657 14598 14609 4.84
658 14598 14610 5.26
659 14598 14611 19.5
660 14598 14612 10.79
661 14598 14613 9.05
662 14598 14614 11.27
663 14598 14616 1.12
664 14598 14617 5.31
665 14598 14618 3.43
666 14598 14619 2.57
667 14599 14581 9.11
668 14599 14582 2.37
669 14599 14583 11.86
670 14599 14584 7.8
671 14599 14585 11.09
672 14599 14586 20.18
673 14599 14587 15.52
674 14599 14588 3.94
675 14599 14589 3.09
676 14599 14590 6.59
677 14599 14591 7.7
678 14599 14592 26.63
679 14599 14593 24.64
680 14599 14594 56.47
681 14599 14595 56.12
682 14599 14596 54.72
683 14599 14597 10.72
684 14599 14598 17.08
685 14599 14600 22.54
686 14599 14601 6.26
687 14599 14602 3.89
688 14599 14603 10.09
689 14599 14604 2.77
690 14599 14605 2.27
691 14599 14606 3.77
692 14599 14607 8.53
693 14599 14608 11.18
694 14599 14609 16.74
695 14599 14610 17.45
696 14599 14611 47.98
697 14599 14612 43.5
698 14599 14613 39.88
699 14599 14614 35.87
700 14599 14616 0.29
701 14599 14617 11
702 14599 14618 10.3
703 14599 14619 5.3
704 14600 14581 2.51
705 14600 14582 0.63
706 14600 14583 3.84
707 14600 14584 1.66
708 14600 14585 3.4
709 14600 14586 4.48
710 14600 14587 4.7
711 14600 14588 1.66
712 14600 14589 1.04
713 14600 14590 1.64
714 14600 14591 2.43
715 14600 14592 11.67
716 14600 14593 7.92
717 14600 14594 17.72
718 14600 14595 17.63
719 14600 14596 20.71
720 14600 14597 4.17
721 14600 14598 7.81
722 14600 14599 17.3
723 14600 14601 1.64
724 14600 14602 1.66
725 14600 14603 2.86
726 14600 14604 0.75
727 14600 14605 1.13
728 14600 14606 1.21
729 14600 14607 1.9
730 14600 14608 3.71
731 14600 14609 4.37
732 14600 14610 4.47
733 14600 14611 18.84
734 14600 14612 14.57
735 14600 14613 10.81
736 14600 14614 10.82
737 14600 14616 1.42
738 14600 14617 4.99
739 14600 14618 3.24
740 14600 14619 2.53
741 14601 14581 41.79
742 14601 14582 10.17
743 14601 14583 43.13
744 14601 14584 36.29
745 14601 14585 40.87
746 14601 14586 48.86
747 14601 14587 44.24
748 14601 14588 12.06
749 14601 14589 7.69
750 14601 14590 13.37
751 14601 14591 17.01
752 14601 14592 3.36
753 14601 14593 2.69
754 14601 14594 4.68
755 14601 14595 5.26
756 14601 14596 5.61
757 14601 14597 1.2
758 14601 14598 2.5
759 14601 14599 4.22
760 14601 14600 2.12
761 14601 14602 12.44
762 14601 14603 29.08
763 14601 14604 6.65
764 14601 14605 7.01
765 14601 14606 8.92
766 14601 14607 17.52
767 14601 14608 30.85
768 14601 14609 1.65
769 14601 14610 1.88
770 14601 14611 6.99
771 14601 14612 5.06
772 14601 14613 4.13
773 14601 14614 4.49
774 14601 14616 2.03
775 14601 14617 9.51
776 14601 14618 6.4
777 14601 14619 3.94
778 14602 14581 31.96
779 14602 14582 7.77
780 14602 14583 29.3
781 14602 14584 36.19
782 14602 14585 32.14
783 14602 14586 42.33
784 14602 14587 34.76
785 14602 14588 10.69
786 14602 14589 5.71
787 14602 14590 12.92
788 14602 14591 13.5
789 14602 14592 2.89
790 14602 14593 2.44
791 14602 14594 4.38
792 14602 14595 4.88
793 14602 14596 5.06
794 14602 14597 1.03
795 14602 14598 2.09
796 14602 14599 2.86
797 14602 14600 1.9
798 14602 14601 13.02
799 14602 14603 20.38
800 14602 14604 3.91
801 14602 14605 6.33
802 14602 14606 5.84
803 14602 14607 13.9
804 14602 14608 19.46
805 14602 14609 1.49
806 14602 14610 1.76
807 14602 14611 5.57
808 14602 14612 4.27
809 14602 14613 3.64
810 14602 14614 3.38
811 14602 14616 1.36
812 14602 14617 7.03
813 14602 14618 5.88
814 14602 14619 2.7
815 14603 14581 73.61
816 14603 14582 13.15
817 14603 14583 64.93
818 14603 14584 76.13
819 14603 14585 83.21
820 14603 14586 78.44
821 14603 14587 87.99
822 14603 14588 22.19
823 14603 14589 13.73
824 14603 14590 25.77
825 14603 14591 33.69
826 14603 14592 6.12
827 14603 14593 4.84
828 14603 14594 9.1
829 14603 14595 9.99
830 14603 14596 11
831 14603 14597 2.05
832 14603 14598 4.31
833 14603 14599 6.85
834 14603 14600 3.73
835 14603 14601 29.59
836 14603 14602 19.78
837 14603 14604 10.22
838 14603 14605 16.01
839 14603 14606 16.43
840 14603 14607 27.17
841 14603 14608 50.61
842 14603 14609 3.51
843 14603 14610 4.32
844 14603 14611 13.41
845 14603 14612 8.65
846 14603 14613 7.4
847 14603 14614 7.92
848 14603 14616 3.05
849 14603 14617 15.99
850 14603 14618 10.08
851 14603 14619 6.05
852 14604 14581 12.33
853 14604 14582 3.3
854 14604 14583 10.35
855 14604 14584 14.35
856 14604 14585 12.93
857 14604 14586 14.05
858 14604 14587 13.78
859 14604 14588 4.04
860 14604 14589 2.15
861 14604 14590 5.55
862 14604 14591 5.54
863 14604 14592 1.1
864 14604 14593 0.76
865 14604 14594 1.62
866 14604 14595 1.63
867 14604 14596 2.02
868 14604 14597 0.37
869 14604 14598 0.79
870 14604 14599 2
871 14604 14600 0.74
872 14604 14601 6.22
873 14604 14602 3.48
874 14604 14603 9.39
875 14604 14605 3.5
876 14604 14606 2.47
877 14604 14607 4.44
878 14604 14608 6.4
879 14604 14609 0.44
880 14604 14610 0.61
881 14604 14611 1.92
882 14604 14612 1.53
883 14604 14613 1.07
884 14604 14614 1.03
885 14604 14616 0.9
886 14604 14617 2.15
887 14604 14618 2.08
888 14604 14619 0.88
889 14605 14581 22.18
890 14605 14582 5.36
891 14605 14583 23.46
892 14605 14584 19.71
893 14605 14585 21.77
894 14605 14586 29.31
895 14605 14587 25.11
896 14605 14588 6.21
897 14605 14589 4.38
898 14605 14590 7.89
899 14605 14591 10.06
900 14605 14592 2.21
901 14605 14593 2.07
902 14605 14594 3.31
903 14605 14595 3.81
904 14605 14596 3.55
905 14605 14597 0.9
906 14605 14598 1.7
907 14605 14599 1.59
908 14605 14600 1.56
909 14605 14601 7.87
910 14605 14602 6.8
911 14605 14603 17.72
912 14605 14604 4.15
913 14605 14606 4.65
914 14605 14607 10.43
915 14605 14608 16.43
916 14605 14609 0.98
917 14605 14610 1.04
918 14605 14611 3.5
919 14605 14612 3.5
920 14605 14613 3
921 14605 14614 2.63
922 14605 14616 0.71
923 14605 14617 5.32
924 14605 14618 4.65
925 14605 14619 2.78
926 14606 14581 19.02
927 14606 14582 5.89
928 14606 14583 20.66
929 14606 14584 21.37
930 14606 14585 19.42
931 14606 14586 28.63
932 14606 14587 21.46
933 14606 14588 7.23
934 14606 14589 3.85
935 14606 14590 8.41
936 14606 14591 8.46
937 14606 14592 1.86
938 14606 14593 1.45
939 14606 14594 2.73
940 14606 14595 2.92
941 14606 14596 3.21
942 14606 14597 0.68
943 14606 14598 1.39
944 14606 14599 2.73
945 14606 14600 1.28
946 14606 14601 8.75
947 14606 14602 5.42
948 14606 14603 15.85
949 14606 14604 2.6
950 14606 14605 4.09
951 14606 14607 8.41
952 14606 14608 11.13
953 14606 14609 0.7
954 14606 14610 0.87
955 14606 14611 2.84
956 14606 14612 2.75
957 14606 14613 1.96
958 14606 14614 1.82
959 14606 14616 1.29
960 14606 14617 3.54
961 14606 14618 3.87
962 14606 14619 1.73
963 14607 14581 40.44
964 14607 14582 9.15
965 14607 14583 36.18
966 14607 14584 35.13
967 14607 14585 42.98
968 14607 14586 34.99
969 14607 14587 47.73
970 14607 14588 9.61
971 14607 14589 6.32
972 14607 14590 13.23
973 14607 14591 18.94
974 14607 14592 3.41
975 14607 14593 2.41
976 14607 14594 5.03
977 14607 14595 5.07
978 14607 14596 6.14
979 14607 14597 1.16
980 14607 14598 2.45
981 14607 14599 5.73
982 14607 14600 2.35
983 14607 14601 16.49
984 14607 14602 12.66
985 14607 14603 25.15
986 14607 14604 4.53
987 14607 14605 8.88
988 14607 14606 8.16
989 14607 14608 19.74
990 14607 14609 1.32
991 14607 14610 1.8
992 14607 14611 5.23
993 14607 14612 4.43
994 14607 14613 3.04
995 14607 14614 2.73
996 14607 14616 2.36
997 14607 14617 8.22
998 14607 14618 5.04
999 14607 14619 3.28
1000 14608 14581 48.31
1001 14608 14582 15.01
1002 14608 14583 50.95
1003 14608 14584 55.27
1004 14608 14585 52.03
1005 14608 14586 63.42
1006 14608 14587 59.11
1007 14608 14588 14.29
1008 14608 14589 7.7
1009 14608 14590 21.39
1010 14608 14591 24.57
1011 14608 14592 4.7
1012 14608 14593 3.63
1013 14608 14594 8.15
1014 14608 14595 8.43
1015 14608 14596 9.32
1016 14608 14597 1.93
1017 14608 14598 3.97
1018 14608 14599 8.09
1019 14608 14600 3.9
1020 14608 14601 30.19
1021 14608 14602 18.04
1022 14608 14603 48.73
1023 14608 14604 6.7
1024 14608 14605 14.38
1025 14608 14606 11.11
1026 14608 14607 20.31
1027 14608 14609 2.06
1028 14608 14610 2.65
1029 14608 14611 6.85
1030 14608 14612 5.81
1031 14608 14613 4
1032 14608 14614 3.64
1033 14608 14616 3.3
1034 14608 14617 9.59
1035 14608 14618 9.9
1036 14608 14619 4.45
1037 14609 14581 3.09
1038 14609 14582 1.09
1039 14609 14583 3.42
1040 14609 14584 3.55
1041 14609 14585 3.14
1042 14609 14586 5.29
1043 14609 14587 3.46
1044 14609 14588 1.5
1045 14609 14589 0.68
1046 14609 14590 1.52
1047 14609 14591 1.41
1048 14609 14592 7.82
1049 14609 14593 5.55
1050 14609 14594 11.19
1051 14609 14595 11.33
1052 14609 14596 13.28
1053 14609 14597 2.84
1054 14609 14598 5.99
1055 14609 14599 13.97
1056 14609 14600 5.49
1057 14609 14601 1.81
1058 14609 14602 1.29
1059 14609 14603 3.71
1060 14609 14604 0.46
1061 14609 14605 0.89
1062 14609 14606 0.67
1063 14609 14607 1.65
1064 14609 14608 1.98
1065 14609 14610 3.21
1066 14609 14611 10.33
1067 14609 14612 10.03
1068 14609 14613 6.83
1069 14609 14614 6.89
1070 14609 14616 1.09
1071 14609 14617 2.64
1072 14609 14618 3.74
1073 14609 14619 1.53
1074 14610 14581 2.89
1075 14610 14582 0.72
1076 14610 14583 3.24
1077 14610 14584 2.06
1078 14610 14585 2.79
1079 14610 14586 3.2
1080 14610 14587 3.18
1081 14610 14588 1.14
1082 14610 14589 0.64
1083 14610 14590 0.94
1084 14610 14591 1.3
1085 14610 14592 6.3
1086 14610 14593 4.33
1087 14610 14594 8.67
1088 14610 14595 8.51
1089 14610 14596 10.55
1090 14610 14597 2.4
1091 14610 14598 5.06
1092 14610 14599 13.37
1093 14610 14600 4.37
1094 14610 14601 1.37
1095 14610 14602 1.49
1096 14610 14603 3.15
1097 14610 14604 0.59
1098 14610 14605 0.73
1099 14610 14606 0.79
1100 14610 14607 1.34
1101 14610 14608 2.43
1102 14610 14609 2.44
1103 14610 14611 10.48
1104 14610 14612 8.93
1105 14610 14613 6.63
1106 14610 14614 6.89
1107 14610 14616 0.97
1108 14610 14617 2.78
1109 14610 14618 2.31
1110 14610 14619 1.91
1111 14611 14581 11.97
1112 14611 14582 3.83
1113 14611 14583 13.57
1114 14611 14584 13.04
1115 14611 14585 12.54
1116 14611 14586 21.16
1117 14611 14587 14.56
1118 14611 14588 4.88
1119 14611 14589 2.36
1120 14611 14590 6.2
1121 14611 14591 6.16
1122 14611 14592 29.46
1123 14611 14593 22.48
1124 14611 14594 48.44
1125 14611 14595 49.81
1126 14611 14596 51.33
1127 14611 14597 12.09
1128 14611 14598 24.54
1129 14611 14599 40.29
1130 14611 14600 24.05
1131 14611 14601 8.39
1132 14611 14602 5.43
1133 14611 14603 15.59
1134 14611 14604 2.23
1135 14611 14605 3.46
1136 14611 14606 3.06
1137 14611 14607 6.93
1138 14611 14608 7.43
1139 14611 14609 10.98
1140 14611 14610 13.77
1141 14611 14612 31.31
1142 14611 14613 22.83
1143 14611 14614 23.6
1144 14611 14616 2.37
1145 14611 14617 9.14
1146 14611 14618 12.79
1147 14611 14619 5.89
1148 14612 14581 6.43
1149 14612 14582 1.59
1150 14612 14583 7.66
1151 14612 14584 4.56
1152 14612 14585 7.03
1153 14612 14586 8.23
