# id node_number1 node_number2 value
399 14546 14530 6.55
400 14546 14531 5.69
401 14546 14532 14.73
402 14546 14533 8.96
403 14546 14534 6.79
404 14546 14535 26.19
405 14546 14536 18.07
406 14546 14537 36.18
407 14546 14538 32.88
408 14546 14539 20.74
409 14546 14540 45.76
410 14546 14541 27.13
411 14546 14542 23.54
412 14546 14543 24.2
413 14546 14544 27.59
414 14546 14545 38.24
415 14546 14547 1.15
416 14546 14548 14.17
417 14546 14549 16.18
418 14546 14550 28.9
419 14547 14528 1.86
420 14547 14529 1.69
421 14547 14530 2.87
422 14547 14531 2.07
423 14547 14532 6.44
424 14547 14533 3.54
425 14547 14534 3.08
426 14547 14535 8.03
427 14547 14536 7.47
428 14547 14537 14.41
429 14547 14538 14.62
430 14547 14539 6.31
431 14547 14540 16.41
432 14547 14541 10.76
433 14547 14542 10.37
434 14547 14543 9.48
435 14547 14544 10.7
436 14547 14545 11.83
437 14547 14546 1.05
438 14547 14548 5.52
439 14547 14549 6.72
440 14547 14550 12.14
441 14548 14528 3.31
442 14548 14529 4.01
443 14548 14530 5.37
444 14548 14531 4.95
445 14548 14532 12.08
446 14548 14533 7.97
447 14548 14534 5.69
448 14548 14535 27.4
449 14548 14536 17.69
450 14548 14537 34.59
451 14548 14538 31.21
452 14548 14539 19.98
453 14548 14540 50.95
454 14548 14541 25.63
455 14548 14542 27.76
456 14548 14543 23.09
457 14548 14544 19.21
458 14548 14545 29.3
459 14548 14546 12.02
460 14548 14547 4.73
461 14548 14549 31.67
462 14548 14550 29.41
463 14549 14528 6.52
464 14549 14529 5.58
465 14549 14530 10.03
466 14549 14531 8.05
467 14549 14532 25.49
468 14549 14533 14.74
469 14549 14534 14.1
470 14549 14535 44.72
471 14549 14536 36.08
472 14549 14537 68.25
473 14549 14538 74.07
474 14549 14539 43.63
475 14549 14540 70.94
476 14549 14541 39.88
477 14549 14542 48.46
478 14549 14543 41.24
479 14549 14544 39.11
480 14549 14545 65.99
481 14549 14546 13.94
482 14549 14547 6.16
483 14549 14548 34.97
484 14549 14550 39.36
485 14550 14528 4.3
486 14550 14529 4.33
487 14550 14530 6.05
488 14550 14531 6.72
489 14550 14532 15.83
490 14550 14533 12.21
491 14550 14534 9.56
492 14550 14535 43.49
493 14550 14536 28.18
494 14550 14537 57.1
495 14550 14538 59.05
496 14550 14539 40.03
497 14550 14540 66.02
498 14550 14541 35.08
499 14550 14542 39.66
500 14550 14543 36.06
501 14550 14544 27.98
502 14550 14545 56.45
503 14550 14546 24.47
504 14550 14547 10.38
505 14550 14548 29.19
506 14550 14549 35.44
