# id node_number1 node_number2 value
318 14678 14686 3.38
319 14678 14687 2.5
320 14678 14688 5.7
321 14678 14689 5.15
322 14678 14690 1.58
323 14678 14691 12.94
324 14679 14666 7.76
325 14679 14667 54.74
326 14679 14668 11.39
327 14679 14669 7.49
328 14679 14670 36.37
329 14679 14671 16.87
330 14679 14672 26.67
331 14679 14673 19.7
332 14679 14674 21.32
333 14679 14675 25.45
334 14679 14676 49.49
335 14679 14677 35.28
336 14679 14678 26.04
337 14679 14680 22.8
338 14679 14681 28.62
339 14679 14682 15.79
340 14679 14683 8.43
341 14679 14684 0.14
342 14679 14685 0.95
343 14679 14686 1.97
344 14679 14687 1.59
345 14679 14688 3.99
346 14679 14689 3.13
347 14679 14690 1.04
348 14679 14691 8.83
349 14680 14666 10.41
350 14680 14667 71.2
351 14680 14668 15.18
352 14680 14669 8.96
353 14680 14670 43.69
354 14680 14671 16.79
355 14680 14672 41.76
356 14680 14673 22.82
357 14680 14674 23.42
358 14680 14675 36.6
359 14680 14676 68.93
360 14680 14677 34.29
361 14680 14678 29.73
362 14680 14679 20.17
363 14680 14681 28.49
364 14680 14682 25.59
365 14680 14683 13.32
366 14680 14684 0.19
367 14680 14685 1.17
368 14680 14686 3.21
369 14680 14687 2.39
370 14680 14688 5.23
371 14680 14689 4.72
372 14680 14690 1.58
373 14680 14691 13.38
374 14681 14666 11.36
375 14681 14667 73.22
376 14681 14668 19.96
377 14681 14669 11.87
378 14681 14670 43.24
379 14681 14671 16.94
380 14681 14672 49.51
381 14681 14673 23.52
382 14681 14674 21.44
383 14681 14675 32.71
384 14681 14676 80.31
385 14681 14677 38.77
386 14681 14678 42.41
387 14681 14679 28.76
388 14681 14680 31.38
389 14681 14682 25.81
390 14681 14683 10.77
391 14681 14684 0.22
392 14681 14685 1.41
393 14681 14686 3.58
394 14681 14687 2.73
395 14681 14688 5.55
396 14681 14689 4.9
397 14681 14690 2.04
398 14681 14691 15.84
399 14682 14666 1.67
400 14682 14667 22.21
401 14682 14668 3.74
402 14682 14669 6.77
403 14682 14670 38.69
404 14682 14671 19.17
405 14682 14672 28.41
406 14682 14673 25.01
407 14682 14674 15.36
408 14682 14675 16.08
409 14682 14676 41.51
410 14682 14677 36.77
411 14682 14678 34.85
412 14682 14679 14.94
413 14682 14680 25.87
414 14682 14681 24.69
415 14682 14683 1.77
416 14682 14684 0.09
417 14682 14685 0.38
418 14682 14686 0.56
419 14682 14687 0.98
420 14682 14688 3.9
421 14682 14689 1.76
422 14682 14690 0.77
423 14682 14691 6.58
424 14683 14667 5.45
425 14683 14668 0.46
426 14683 14669 2.76
427 14683 14670 13.84
428 14683 14671 8.16
429 14683 14672 11.66
430 14683 14673 11.49
431 14683 14674 6.37
432 14683 14675 9.29
433 14683 14676 19.2
434 14683 14677 22.11
435 14683 14678 14.5
436 14683 14679 9.32
437 14683 14680 13.22
438 14683 14681 11.92
439 14683 14682 1.77
440 14683 14684 0.03
441 14683 14685 0.08
442 14683 14687 0.37
443 14683 14688 1.75
444 14683 14689 0.59
445 14683 14690 0.33
446 14683 14691 2.98
447 14684 14666 0.01
448 14684 14667 0.72
449 14684 14668 0.03
450 14684 14669 0.21
451 14684 14670 0.28
452 14684 14671 0.78
453 14684 14672 0.24
454 14684 14673 1.06
455 14684 14674 0.12
456 14684 14675 0.92
457 14684 14676 0.34
458 14684 14677 1.56
459 14684 14678 0.31
460 14684 14679 0.96
461 14684 14680 0.23
462 14684 14681 1.72
463 14684 14682 0.08
464 14684 14683 0.01
465 14684 14685 0.48
466 14684 14686 0.94
467 14684 14687 2.06
468 14684 14688 3.51
469 14684 14689 2.81
470 14684 14690 0.83
471 14684 14691 17.55
472 14685 14666 0.03
473 14685 14667 0.73
474 14685 14668 0.06
475 14685 14669 0.27
476 14685 14670 0.13
477 14685 14671 0.73
478 14685 14672 0.15
479 14685 14673 1.01
480 14685 14674 0.08
481 14685 14675 1.02
482 14685 14676 0.22
483 14685 14677 1.76
484 14685 14678 0.12
485 14685 14679 0.94
486 14685 14680 0.1
487 14685 14681 1.42
488 14685 14682 0.12
489 14685 14683 0.06
490 14685 14684 0.15
491 14685 14686 2.94
492 14685 14687 1.8
493 14685 14688 3.02
494 14685 14689 4.85
495 14685 14690 1.4
496 14685 14691 20.25
497 14686 14667 1.4
498 14686 14668 0.19
499 14686 14669 1.02
500 14686 14670 5.29
501 14686 14671 2.2
502 14686 14672 4.72
503 14686 14673 3.22
504 14686 14674 3.56
505 14686 14675 3.29
506 14686 14676 7.82
507 14686 14677 6.44
508 14686 14678 5.87
509 14686 14679 2.7
510 14686 14680 5.59
511 14686 14681 4.91
512 14686 14682 0.98
513 14686 14684 0.72
514 14686 14685 2.61
515 14686 14687 9.16
516 14686 14688 53.9
517 14686 14689 14.17
518 14686 14690 10.4
519 14686 14691 77.55
520 14687 14666 0.09
521 14687 14667 1.52
522 14687 14668 0.2
523 14687 14669 0.45
524 14687 14670 1.46
525 14687 14671 1.11
526 14687 14672 1.4
527 14687 14673 1.55
528 14687 14674 0.86
529 14687 14675 1.8
530 14687 14676 2.08
531 14687 14677 2.69
532 14687 14678 1.72
533 14687 14679 1.66
534 14687 14680 1.61
535 14687 14681 3.06
536 14687 14682 0.63
537 14687 14683 0.25
538 14687 14684 1.5
539 14687 14685 0.57
540 14687 14686 12.42
541 14687 14688 23.43
542 14687 14689 11.69
543 14687 14690 8.21
544 14687 14691 44.02
545 14688 14666 0.43
546 14688 14667 5.56
547 14688 14668 0.85
548 14688 14669 1.21
549 14688 14670 5.02
550 14688 14671 2.58
551 14688 14672 5.13
552 14688 14673 3.79
553 14688 14674 2.86
554 14688 14675 5.11
555 14688 14676 7.08
556 14688 14677 6.21
557 14688 14678 6.06
558 14688 14679 4.74
559 14688 14680 5.71
560 14688 14681 7.62
561 14688 14682 2.9
562 14688 14683 1.3
563 14688 14684 7.59
564 14688 14685 2.55
565 14688 14686 63.91
566 14688 14687 20.27
567 14688 14689 54.59
568 14688 14690 40.76
569 14688 14691 205.15
570 14689 14666 0.2
571 14689 14667 3.4
572 14689 14668 0.36
573 14689 14669 0.77
574 14689 14670 4.27
575 14689 14671 2.42
576 14689 14672 3.84
577 14689 14673 3.33
578 14689 14674 2.02
579 14689 14675 3.4
580 14689 14676 5.26
581 14689 14677 5
582 14689 14678 4.95
583 14689 14679 3.46
584 14689 14680 4.48
585 14689 14681 5.83
586 14689 14682 1.32
587 14689 14683 0.41
588 14689 14684 2.03
589 14689 14685 1.95
590 14689 14686 19.22
591 14689 14687 11.04
592 14689 14688 53.64
593 14689 14690 17.42
594 14689 14691 117.92
595 14690 14666 0.05
596 14690 14667 0.98
597 14690 14668 0.16
598 14690 14669 0.52
599 14690 14670 1.42
600 14690 14671 0.86
601 14690 14672 1.5
602 14690 14673 1.33
603 14690 14674 1.14
604 14690 14675 1.79
605 14690 14676 2.32
606 14690 14677 2.84
607 14690 14678 1.92
608 14690 14679 1.55
609 14690 14680 1.94
610 14690 14681 3.37
611 14690 14682 0.65
612 14690 14683 0.24
613 14690 14684 1.45
614 14690 14685 1.15
615 14690 14686 12.34
616 14690 14687 6.59
617 14690 14688 38.51
618 14690 14689 15.81
619 14690 14691 47.93
620 14691 14666 0.41
621 14691 14667 6.56
622 14691 14668 1.03
623 14691 14669 2.61
624 14691 14670 7.45
625 14691 14671 4.32
626 14691 14672 8.24
627 14691 14673 6.76
628 14691 14674 5.81
629 14691 14675 10.07
630 14691 14676 12
631 14691 14677 13.7
632 14691 14678 10.67
633 14691 14679 9.17
634 14691 14680 10.84
635 14691 14681 18
636 14691 14682 4.54
637 14691 14683 2.04
638 14691 14684 12.57
639 14691 14685 6.11
640 14691 14686 105.2
641 14691 14687 45.12
642 14691 14688 217.46
643 14691 14689 127.52
644 14691 14690 57.05
